,Currently Insured,Number of Vehicles,Number of Drivers,Marital Status,rank,click_rate_Josh,purchase_rate_Josh,click_rate_Angkun,purchase_rate_Angkun,click_rate_actual,purchase_rate_actual,click_rate_yushan_logreg,click_rate_yushan_knn,purchase_rate_yushan_logreg,purchase_rate_yushan_knn,click_rate_fangdi_log,click_rate_fangdi_rf,click_rate_fangdi_svm,click_rate_fangdi_knn,click_rate_fangdi_voting,purchase_rate_fangdi_log,purchase_rate_fangdi_rf,purchase_rate_fangdi_svm,purchase_rate_fangdi_knn,purchase_rate_fangdi_voting,ave_Click_pred,ave_Purchase_pred
155,unknown,2,2,M,1,0.49236572,0.13021449699999998,0.44312888,0.13482293,0.46296296299999995,0.12962963,0.47139513899999996,0.4,0.176600311,0.1,0.4888283671617112,0.4560850591036179,0.414288637685365,0.4,0.43902127496186083,0.30327111128948353,0.28563097597799186,0.2481888768796498,0.24,0.26789133997158326,0.4771685713163323,0.22392922381686886
156,unknown,2,2,M,2,0.13527736699999998,0.024896541,0.30543458,0.089139126,0.13636363599999998,0.022727273,0.26608302,0.1,0.09674543,0.1,0.27994921896140906,0.23985748389113737,0.1312535354556068,0.0,0.16512870247739603,0.17578028173686375,0.14547076899793954,0.07869384713901165,0.0,0.11698423163669006,0.2302917724631366,0.11072325543370082
157,unknown,2,2,M,3,0.17436339399999998,0.083364118,0.19550505,0.057899017000000004,0.125,0.053571429000000004,0.128461524,0.1,0.050772675,0.0,0.1364924833888504,0.14187185712033107,0.13169158568791814,0.2,0.15639759344421927,0.08671860090721423,0.08519906016522974,0.0787469028684285,0.16000000000000003,0.10294033676196933,0.14529731462729537,0.07651361351811099
158,unknown,2,2,M,4,0.24883918300000002,0.077173872,0.11839615,0.0371608,-7.0,-7.0,0.056536373,0.1,0.026016621,0.1,0.060383688671273784,0.11141493740316663,0.13178839996908248,0.0,0.08011689505066497,0.03880905271420659,0.0680784192677732,0.07750338544354195,0.0,0.04885012097860087,0.1192935455186101,0.052519491245494945
159,unknown,2,2,M,5,0.28210440000000003,0.071181982,0.06834415,0.024012126,-7.0,-7.0,0.023782936,0.1,0.01316388,0.0,0.025462104853668666,0.09461345965832833,0.11711747823206986,0.0,0.064191153004805,0.016550675928986028,0.049490911358393695,0.06647148606855849,0.0,0.03128502318880175,0.10649072512799926,0.037596862321844934
160,unknown,3,1,S,1,0.520255166,0.11993442300000001,0.51694155,0.18007252,0.489795918,0.163265306,0.529587758,0.5,0.196371573,0.2,0.52621486475502,0.4542062517826838,0.4257488383645096,0.2,0.40125390357845453,0.32732945459217916,0.2776426472235624,0.25504684042734116,0.16000000000000003,0.26371629368628596,0.5075660101344259,0.2303195244539354
161,unknown,3,1,S,2,0.236072153,0.15888691300000002,0.36095586,0.13092102,0.23809523800000001,0.095238095,0.313985155,0.2,0.10875739400000001,0.2,0.3110823995638293,0.24716420245436976,0.13166438292161714,0.6,0.32471107503295593,0.19583530161873106,0.14651113545668057,0.07887915166462375,0.48,0.21210719578912499,0.27707597750454976,0.1524976860188529
162,unknown,3,1,S,3,0.227179927,0.064769248,0.23578670000000002,0.08823933,0.22727272699999998,0.102272727,0.15688417,0.5,0.05743962,0.3,0.155108494515605,0.1458410523349422,0.1300946584319905,0.2,0.16221980654094786,0.0987964302184042,0.08720314007992873,0.07793338847082233,0.16000000000000003,0.10647475546849185,0.1712534109626368,0.07705210957458324
163,unknown,3,1,S,4,0.10959919900000001,0.02873564,0.14711966,0.05607904,0.14285714300000002,0.053571429000000004,0.070329452,0.2,0.029533997000000003,0.1,0.06945425322248222,0.11291252932681205,0.13163009181629698,0.2,0.13244206539969988,0.044749901654919565,0.07119906245888415,0.07885851454396751,0.12,0.08166644649500379,0.09057385838732357,0.04355465027845093
164,unknown,3,1,S,5,0.292184917,0.063790317,0.086110756,0.03676452,-7.0,-7.0,0.029837932999999997,0.2,0.014970309,0.1,0.029451330216156094,0.09082629710443163,0.11652287101482314,0.0,0.06402338116494444,0.019190402377719937,0.05772480638679726,0.06977802932013623,0.0,0.04276403344483013,0.11057511933014692,0.038918958691129296
165,unknown,3,1,M,1,0.499137526,0.191837925,0.51694155,0.18007252,0.557692308,0.153846154,0.47800395700000003,0.8,0.17419601699999998,0.1,0.48945233178144204,0.4476364122594304,0.3442319081334709,0.6,0.4734697710098028,0.2960806620313344,0.2701654257794475,0.20622072906349412,0.48,0.30800247954324717,0.47855755676021816,0.23307000745269546
166,unknown,3,1,M,2,0.241064566,0.09507659199999999,0.36162259999999996,0.13352965,0.279569892,0.11827957,0.271290685,0.1,0.095302474,0.1,0.28045284223262046,0.25032330817850856,0.13166861580662179,0.4,0.26722740235460085,0.1717868118376195,0.1461691021378138,0.07887629509744751,0.16000000000000003,0.14617101050121023,0.26078285035278226,0.12708374499385833
167,unknown,3,1,M,3,0.114057768,0.03832128,0.23788764,0.08642726,0.131868132,0.065934066,0.131458169,0.2,0.049977463,0.0,0.13678705707300665,0.14364674522843315,0.13159836581294385,0.0,0.10682246687360258,0.08482034827911093,0.08311445279415693,0.0784957939970332,0.0,0.06928826906000013,0.13148743482535996,0.06405838601831697
168,unknown,3,1,M,4,0.05642047099999999,0.0,0.1456671,0.057294745,0.039215686,0.0,0.0579668,0.0,0.025598687000000002,0.0,0.06052551990939831,0.10618899143479384,0.13167904165324426,0.0,0.07846303496476317,0.03798517780337593,0.06433382987043919,0.07843599321023562,0.0,0.04372381166925374,0.07027544558604804,0.031979423668453785
169,unknown,3,1,M,5,0.277270922,0.111343481,0.086110756,0.03676452,-7.0,-7.0,0.024406105,0.0,0.012949668000000001,0.0,0.025524139263523326,0.09082746974234727,0.13054633273611074,0.0,0.06622160387794093,0.016208531590590543,0.055383227416547,0.07768701868705519,0.0,0.043667068332556395,0.10450715900146765,0.048971227001784384
170,unknown,3,2,S,1,0.473847368,0.176168391,0.49150059999999995,0.100241266,-7.0,-7.0,0.5139615439999999,0.5,0.162972705,0.2,0.5146284895244786,0.4581043956244944,0.43792119633908466,0.2,0.40053279472210107,0.3552142804168562,0.281863072808813,0.2535545832157326,0.12,0.2507956424298776,0.49013544928724323,0.24405461230641728
171,unknown,3,2,S,2,0.315195428,0.15568314,0.3572862,0.06768296,-7.0,-7.0,0.300654668,0.4,0.088616751,0.1,0.30122130113076734,0.25573261971971867,0.13449653973670367,0.0,0.17422956114234303,0.20995887244806655,0.15259728969871983,0.07927202256002958,0.0,0.11741865421190333,0.2932010042126215,0.1517140132866966
172,unknown,3,2,S,3,0.197042808,0.076098761,0.22790892,0.04266419,-7.0,-7.0,0.14877703,0.0,0.046308653,0.0,0.14912143796595415,0.1452790288696982,0.1278369147235813,0.0,0.10774433032836414,0.10494141877441523,0.08806280132076089,0.07633823407958557,0.0,0.07297967716663509,0.1600550762089131,0.07885290852379404
173,unknown,3,2,S,4,0.126136411,0.046105075,0.1402477,0.027225057,-7.0,-7.0,0.066343154,0.1,0.023674907000000002,0.0,0.0665131025843797,0.11313770432800518,0.1315517062698561,0.2,0.1310631738502721,0.0472476139569818,0.07130966992815056,0.07873144152029266,0.12,0.08269519531827486,0.09303259297809623,0.0470843164712831
174,unknown,3,2,S,5,0.27132427,0.102458854,0.08181518,0.017662365,-7.0,-7.0,0.028077394,0.0,0.011964809,0.0,0.028152916643291694,0.0901875624548868,0.12101972497139836,0.0,0.0638390943617764,0.02018229919081139,0.054272212301211084,0.07193487041629934,0.0,0.03977734591574208,0.1044355357745446,0.04721954362300562
175,unknown,3,2,M,1,0.44780913299999997,0.227179427,0.49150059999999995,0.100241266,0.490196078,0.235294118,0.462403655,0.6,0.14389344099999998,0.2,0.4778589964633368,0.45338002731320165,0.33077528198506506,0.6,0.4638938218344817,0.32235634454152223,0.2721481957238556,0.19653769279633074,0.24,0.26473798810212884,0.4603629529441346,0.24139435206634446
176,unknown,3,2,M,2,0.37664538200000003,0.170285625,0.3572862,0.06768296,0.367088608,0.151898734,0.259088248,0.2,0.077437035,0.2,0.27118048761022334,0.25619222369505446,0.1315980857554557,0.4,0.26559778666440725,0.18482587680887394,0.15091261679337747,0.07883622984176361,0.32000000000000006,0.177810169269056,0.29077658532631945,0.14586528840056284
177,unknown,3,2,M,3,0.166235361,0.068113027,0.22790892,0.04266419,0.131868132,0.054945055,0.12447096699999999,0.0,0.040230833,0.0,0.1313972102645435,0.14155775377256175,0.13165315801733068,0.2,0.1537410651609089,0.09046115028240946,0.08305174788662179,0.07887477394726092,0.16000000000000003,0.10309510375396273,0.1409153230092763,0.07046418954225782
178,unknown,3,2,M,4,0.127988013,0.0615297,0.1402477,0.027225057,0.125,0.053571429000000004,0.054640037999999995,0.3,0.020503807,0.1,0.05793892878854933,0.10665946370457074,0.13161504172781743,0.0,0.07810641509940613,0.04028310314651587,0.0631302328862014,0.07808521873334098,0.0,0.04867321692202283,0.08680661087328002,0.04636171075817932
179,unknown,3,2,M,5,0.258473405,0.129550634,0.08181518,0.017662365,-7.0,-7.0,0.022958477999999997,0.1,0.01034558,0.0,0.024394511034989273,0.09010714431442457,0.13050336154792258,0.2,0.11582436968759886,0.017124862852416534,0.04805959394566309,0.07584679504202414,0.08000000000000002,0.06468722184697621,0.09898338458735347,0.051270167699519906
